Puzzle,Category,Time(millis),Date(millis),Scramble,Penalty,Comment
"333";"Beginner, white cross down";"73180";"1665067423277";"D' R B' L B U2 F D R U R' L2 F R2 U2 F2 D2 B L2 B2";"0";""
"333";"Beginner, white cross down";"76490";"1665067872057";"D' B' D F R' U B' U B2 L2 F' R2 U R2 L2 F2 R2 U2 R2";"0";""
"333";"Beginner, white cross down";"90670";"1665068014325";"U2 L' B2 R D2 R B2 F L R2 F U2 L2 R B2 R D F2";"0";""
"333";"Beginner, white cross down";"70590";"1665068209988";"U2 L2 R2 F2 R2 D2 B U2 B2 R2 F' R' F' U' B' L' F' D' L2 F D";"0";""
"333";"Beginner, white cross down";"68850";"1665068435417";"U2 F2 R2 D F2 D B2 F2 U' L2 U2 R D' R2 U' F' R' B L B' L2";"0";""
"333";"Beginner, white cross down";"63690";"1665068541565";"F R2 L' D F' L' D' F2 U2 L' F R2 U2 B2 U2 B2 D2 L2 F'";"0";""
"333";"Beginner, white cross down";"67690";"1665073308574";"L B2 L' U2 L' F2 L D2 B2 U' F' U B' F' L B2 U2 F D";"0";""
"333";"Beginner, white cross down";"84480";"1665073423450";"F' R2 D' L B2 D R' F U2 F' R F2 U2 F R2 U2 F' B'";"0";""
"333";"Beginner, white cross down";"61360";"1665073609633";"L2 F D2 F R2 F2 D2 B R2 D' R' B' U L' D2 R' F U2 B F";"0";""
"333";"Beginner, white cross down";"74390";"1665074938287";"R2 U2 R' D2 L F2 R B2 D2 B2 R2 U' F' U' L2 R' B' F2 U R2 D2";"0";""
"333";"Beginner, white cross down";"96870";"1665075092404";"L D2 L' U2 R2 U2 B2 L U2 B2 L2 B' L2 B' R2 F D B2 L2";"0";""
"333";"Beginner, white cross down";"82270";"1665213151709";"U2 R U2 L' D2 L' F2 R' U2 B2 R U' L2 D B L B F2 R' B' R";"0";""
"333";"Beginner, white cross down";"85930";"1665213505494";"F D L' D2 F' R L2 B' D2 B' U' R2 L2 F2 U B2 D F2 D2";"0";""
"333";"Beginner, white cross down";"78510";"1665213631836";"R2 D2 U R2 U F2 L2 F2 D2 L2 D' F' D2 F U' L' U' B'";"0";""
"333";"Beginner, white cross down";"92180";"1665213776785";"B U L2 B R2 D2 L F B' D L B' D2 F D2 F2 R2 B";"0";""
"333";"Beginner, white cross down";"121770";"1665214015322";"F U' L' U R2 B R2 B D' B2 R' L2 F2 B R2 U2 L2 D2 F' B2";"0";""
"333";"Beginner, white cross down";"79520";"1665214141374";"B2 R' B2 D2 R' D2 L U2 F2 L2 U' L B D R2 B2 R2 B D R";"0";""
